frequency_hz,t_0.000000,t_0.031250,t_0.062500,t_0.093750,t_0.125000,t_0.156250,t_0.187500,t_0.218750,t_0.250000,t_0.281250,t_0.312500,t_0.343750,t_0.375000,t_0.406250,t_0.437500,t_0.468750,t_0.500000,t_0.531250,t_0.562500,t_0.593750,t_0.625000,t_0.656250,t_0.687500,t_0.718750,t_0.750000,t_0.781250,t_0.812500,t_0.843750,t_0.875000,t_0.906250,t_0.937500,t_0.968750,t_1.000000,t_1.031250,t_1.062500,t_1.093750,t_1.125000,t_1.156250,t_1.187500,t_1.218750,t_1.250000,t_1.281250,t_1.312500,t_1.343750,t_1.375000,t_1.406250,t_1.437500,t_1.468750,t_1.500000,t_1.531250,t_1.562500,t_1.593750,t_1.625000,t_1.656250,t_1.687500,t_1.718750,t_1.750000,t_1.781250,t_1.812500,t_1.843750,t_1.875000,t_1.906250,t_1.937500,t_1.968750,t_2.000000,t_2.031250,t_2.062500,t_2.093750,t_2.125000,t_2.156250,t_2.187500,t_2.218750,t_2.250000,t_2.281250,t_2.312500,t_2.343750,t_2.375000,t_2.406250,t_2.437500,t_2.468750,t_2.500000,t_2.531250,t_2.562500,t_2.593750,t_2.625000,t_2.656250,t_2.687500,t_2.718750,t_2.750000,t_2.781250,t_2.812500,t_2.843750,t_2.875000
2184.00,-106.363767,-106.318853,-101.795598,-107.082713,-98.563295,-110.783125,-97.355950,-101.605598,-98.494755,-98.547320,-99.817311,-99.342174,-100.487872,-100.962982,-101.203292,-100.274241,-102.572885,-98.378480,-106.721545,-96.673521,-112.068422,-95.106329,-107.153067,-93.701431,-100.905376,-92.981030,-101.524146,-93.301234,-98.636698,-93.867556,-93.942063,-94.678048,-91.377270,-95.938720,-89.857792,-97.567787,-88.722773,-102.609570,-87.786705,-110.653290,-87.086348,-100.705089,-86.682947,-95.029779,-86.490969,-92.370891,-86.349237,-88.725805,-86.506899,-85.689848,-87.117259,-83.556456,-88.238838,-81.873188,-90.830477,-80.408001,-93.919189,-79.116168,-95.531511,-78.014201,-90.151143,-77.129646,-84.328079,-76.469328,-80.168754,-76.014493,-77.044061,-75.829734,-74.245182,-76.036084,-71.684963,-76.686295,-69.365164,-78.101725,-67.234009,-79.100230,-65.238046,-76.645868,-63.338263,-71.338802,-61.503308,-66.157776,-59.703594,-61.527946,-57.904020,-57.158055,-56.028989,-52.845547,-53.886401,-48.414851,-51.029662,-43.643161,-46.612627
2192.00,-106.473909,-106.397731,-101.901194,-107.174616,-98.668385,-110.795815,-97.462148,-101.713400,-98.600069,-98.658210,-99.914858,-99.459486,-100.593498,-101.098089,-101.302962,-100.418035,-102.656732,-98.518167,-106.810518,-96.809048,-112.047237,-95.238016,-107.263436,-93.830232,-101.046681,-93.109719,-101.700971,-93.431686,-98.816439,-93.996859,-94.095414,-94.810295,-91.526323,-96.069863,-90.009032,-97.685019,-88.877644,-102.736283,-87.945326,-110.748436,-87.249177,-100.918417,-86.850906,-95.231553,-86.663938,-92.590635,-86.525410,-88.935179,-86.686952,-85.892585,-87.300012,-83.762311,-88.421328,-82.085724,-91.023013,-80.627851,-94.111685,-79.343593,-95.850809,-78.249969,-90.477294,-77.375117,-84.622630,-76.725900,-80.459498,-76.282860,-77.346506,-76.111424,-74.559995,-76.334212,-72.013084,-77.004246,-69.710095,-78.463578,-67.599829,-79.554714,-65.629090,-77.184581,-63.759588,-71.870698,-61.961334,-66.696924,-60.207197,-62.100933,-58.466829,-57.782918,-56.673655,-53.541696,-54.653003,-49.209669,-51.988442,-44.578535,-47.851010
2200.00,-106.583599,-106.476251,-102.006377,-107.266086,-98.773089,-110.809071,-97.567967,-101.820761,-98.704963,-98.768690,-100.011915,-99.576318,-100.698655,-101.232655,-101.402154,-100.561297,-102.740138,-98.657279,-106.898982,-96.943959,-112.028026,-95.369072,-107.372322,-93.958402,-101.187313,-93.237773,-101.877131,-93.561454,-98.995590,-94.125394,-94.247979,-94.941765,-91.674563,-96.200206,-90.159410,-97.801384,-89.031600,-102.861890,-88.102978,-110.835448,-87.410970,-101.130303,-87.017756,-95.432144,-86.835710,-92.809331,-86.700291,-89.143278,-86.865644,-86.093880,-87.481282,-83.966605,-88.602142,-82.296576,-91.213615,-80.845878,-94.300961,-79.569036,-96.167283,-78.483571,-90.801603,-77.618204,-84.914647,-76.979830,-80.747376,-76.548268,-77.645850,-76.389768,-74.871368,-76.628467,-72.337318,-77.317415,-70.050602,-78.818986,-67.960578,-80.000488,-66.014256,-77.715772,-64.174006,-72.393965,-62.411090,-67.225947,-60.700646,-62.661989,-59.016745,-58.393235,-57.301168,-54.219391,-55.395445,-49.980032,-52.912082,-45.479586,-49.039375
2208.00,-106.692841,-106.554415,-102.111152,-107.357126,-98.877410,-110.822884,-97.673409,-101.927687,-98.809444,-98.878763,-100.108485,-99.692676,-100.803346,-101.366687,-101.500870,-100.704035,-102.823116,-98.795821,-106.986934,-97.078266,-112.010677,-95.499500,-107.479723,-94.085945,-101.327290,-93.365195,-102.052629,-93.690544,-99.174159,-94.253169,-94.399770,-95.072465,-91.821994,-96.329751,-90.308941,-97.916905,-89.184656,-102.986431,-88.259674,-110.914630,-87.571743,-101.340785,-87.183513,-95.631571,-87.006296,-93.026992,-86.873902,-89.350124,-87.042990,-86.293754,-87.661086,-84.169361,-88.781309,-82.505775,-91.402326,-81.062118,-94.487107,-79.792531,-96.480952,-78.715042,-91.124142,-77.858953,-85.204185,-77.231175,-81.032451,-76.810786,-77.942165,-76.664845,-75.179386,-76.918945,-72.657761,-77.625942,-70.386800,-79.168141,-68.316397,-80.437732,-66.393725,-78.239685,-64.581744,-72.908928,-62.852875,-67.745245,-61.184351,-63.211632,-59.554353,-58.989702,-57.912412,-54.879629,-56.115137,-50.727458,-53.802803,-46.348835,-50.181280
2216.00,-106.801638,-106.632228,-102.215522,-107.447741,-98.981351,-110.837240,-97.778478,-102.034181,-98.913514,-98.988435,-100.204574,-99.808563,-100.907574,-101.500185,-101.599118,-100.846253,-102.905659,-98.933798,-107.074392,-97.211971,-111.995113,-95.629308,-107.585690,-94.212867,-101.466611,-93.491994,-102.227475,-93.818966,-99.352159,-94.380188,-94.550802,-95.202407,-91.968635,-96.458514,-90.457631,-98.031587,-89.336823,-103.109909,-88.415423,-110.986507,-87.731513,-101.549842,-87.348191,-95.829847,-87.175722,-93.243647,-87.046258,-89.555733,-87.219015,-86.492224,-87.839448,-84.370604,-88.958858,-82.713345,-91.589184,-81.276596,-94.670186,-80.014116,-96.791845,-78.944426,-91.444960,-78.097410,-85.491296,-77.479986,-81.314779,-77.070474,-78.235516,-76.936729,-75.484126,-77.205742,-72.974507,-77.929951,-70.718803,-79.511237,-68.667424,-80.866635,-66.767665,-78.756563,-64.983020,-73.415889,-63.286971,-68.255194,-61.658693,-63.750343,-60.080196,-59.572970,-58.508208,-55.523326,-56.813371,-51.453326,-54.662633,-47.188532,-51.279896
2224.00,-106.909994,-106.709694,-102.319489,-107.537933,-99.084916,-110.852125,-97.883177,-102.140244,-99.017176,-99.097709,-100.300186,-99.923985,-101.011345,-101.633159,-101.696899,-100.987956,-102.987784,-99.071214,-107.161351,-97.345080,-111.981288,-95.758504,-107.690206,-94.339177,-101.605290,-93.618177,-102.401661,-93.946722,-99.529587,-94.506466,-94.701075,-95.331603,-92.114487,-96.586500,-90.605496,-98.145450,-89.488111,-103.232352,-88.570242,-111.051534,-87.890287,-101.757500,-87.511806,-96.026996,-87.343992,-93.459306,-87.217379,-89.760129,-87.393736,-86.689316,-88.016394,-84.570356,-89.134818,-82.919313,-91.774233,-81.489346,-94.850296,-80.233819,-97.099977,-79.171758,-91.764124,-78.333617,-85.776034,-77.726316,-81.594420,-77.327390,-78.525971,-77.205495,-75.785665,-77.488952,-73.287646,-78.229572,-71.046716,-79.848454,-69.013789,-81.287368,-67.136238,-79.266629,-65.378038,-73.915141,-63.713645,-68.756150,-62.124033,-64.278576,-60.594784,-60.143642,-59.089315,-56.151328,-57.491338,-52.158892,-55.493423,-48.000693,-52.338064
2232.00,-107.017913,-106.786815,-102.423058,-107.627708,-99.188109,-110.867532,-97.987509,-102.245884,-99.120436,-99.206588,-100.395325,-100.038946,-101.114665,-101.765607,-101.794222,-101.129144,-103.069491,-99.208077,-107.247828,-97.477599,-111.969103,-95.887087,-107.793334,-94.464879,-101.743333,-93.743751,-102.575204,-94.073825,-99.706465,-94.632008,-94.850600,-95.460051,-92.259562,-96.713725,-90.752539,-98.258500,-89.638532,-103.353787,-88.724137,-111.110081,-88.048083,-101.963748,-87.674368,-96.223025,-87.511131,-93.673988,-87.387283,-89.963322,-87.567174,-86.885050,-88.191943,-84.768641,-89.309214,-83.123705,-91.957500,-81.700392,-95.027509,-80.451676,-97.405358,-79.397076,-92.081681,-78.567621,-86.058451,-77.970209,-81.871423,-77.581594,-78.813591,-77.471211,-76.084076,-77.768661,-73.597263,-78.524925,-71.370646,-80.179968,-69.355618,-81.700103,-67.499601,-79.770101,-65.766994,-74.406961,-64.133152,-69.248450,-62.580712,-64.796759,-61.098593,-60.702282,-59.656438,-56.764417,-58.150135,-52.845308,-56.296872,-48.787133,-53.358340
2240.00,-107.125397,-106.863594,-102.526232,-107.717068,-99.290931,-110.883442,-98.091478,-102.351103,-99.223294,-99.315076,-100.489996,-100.153451,-101.217533,-101.897542,-101.891085,-101.269830,-103.150780,-99.344389,-107.333824,-97.609532,-111.958528,-96.015071,-107.895052,-94.589982,-101.880741,-93.868720,-102.748101,-94.200280,-99.882788,-94.756822,-94.999387,-95.587772,-92.403872,-96.840190,-90.898775,-98.370749,-89.788096,-103.474226,-88.877125,-111.162686,-88.204912,-102.168585,-87.835896,-96.417960,-87.677148,-93.887712,-87.555981,-90.165338,-87.739347,-87.079441,-88.366122,-84.965482,-89.482073,-83.326545,-92.139028,-81.909767,-95.201916,-80.667717,-97.708011,-79.620416,-92.397704,-78.799456,-86.338587,-78.211719,-82.145854,-77.833146,-79.098441,-77.733947,-76.379431,-78.044956,-73.903443,-78.816120,-71.690690,-80.505946,-69.693032,-82.105009,-67.857901,-80.267181,-66.150076,-74.891608,-64.545731,-69.732412,-63.029049,-65.305291,-61.592069,-61.249417,-60.210234,-57.363318,-58.790777,-53.513624,-57.074540,-49.549491,-54.343033
2248.00,-107.232452,-106.940036,-102.629014,-107.806017,-99.393386,-110.899850,-98.195087,-102.455904,-99.325757,-99.423178,-100.584203,-100.267503,-101.319956,-102.028960,-101.987498,-101.410013,-103.231665,-99.480154,-107.419352,-97.740885,-111.949462,-96.142458,-107.995410,-94.714488,-102.017534,-93.993094,-102.920367,-94.326095,-100.058576,-94.880914,-95.147443,-95.714765,-92.547423,-96.965909,-91.044214,-98.482219,-89.936814,-103.593688,-89.029216,-111.209690,-88.360785,-102.372018,-87.996402,-96.611804,-87.842060,-94.100503,-87.723500,-90.366193,-87.910277,-87.272517,-88.538943,-85.160901,-89.653422,-83.527857,-92.318846,-82.117491,-95.373568,-80.881973,-98.007957,-79.841811,-92.712233,-79.029167,-86.616496,-78.450888,-82.417753,-78.082093,-79.380574,-77.993767,-76.671796,-78.317919,-74.206266,-79.103274,-72.006944,-80.826555,-70.026146,-82.502242,-68.211281,-80.758069,-66.527460,-75.369336,-64.951613,-70.208336,-63.469349,-65.804550,-62.075632,-61.785539,-60.751314,-57.948703,-59.414203,-54.164810,-57.827864,-50.289252,-55.294239
2256.00,-107.339080,-107.016143,-102.731407,-107.894559,-99.495478,-110.916743,-98.298339,-102.560291,-99.427826,-99.530896,-100.677952,-100.381105,-101.421941,-102.159869,-102.083462,-101.549698,-103.312147,-99.615382,-107.504401,-97.871665,-111.941886,-96.269250,-108.094433,-94.838409,-102.153701,-94.116879,-103.091986,-94.451273,-100.233824,-95.004297,-95.294776,-95.841043,-92.690223,-97.090895,-91.188861,-98.592901,-90.084696,-103.712198,-89.180420,-111.251632,-88.515715,-102.574055,-88.155894,-96.804579,-88.005885,-94.312364,-87.889844,-90.565900,-88.079976,-87.464290,-88.710439,-85.354916,-89.823281,-83.727667,-92.496995,-82.323600,-95.542559,-81.094475,-98.305174,-80.061299,-93.025334,-79.256795,-86.892228,-78.687765,-82.687179,-78.328492,-79.660054,-78.250734,-76.961242,-78.587628,-74.505810,-79.386491,-72.319502,-81.141946,-70.355072,-82.891963,-68.559877,-81.242951,-66.899318,-75.840382,-65.351014,-70.676508,-63.901897,-66.294891,-62.549676,-62.311110,-61.280248,-58.521198,-60.021281,-54.799756,-58.558170,-51.007767,-56.213866
2264.00,-107.445284,-107.091919,-102.833415,-107.982699,-99.597209,-110.934105,-98.401236,-102.664268,-99.529506,-99.638235,-100.771245,-100.494267,-101.523484,-102.290276,-102.178983,-101.688891,-103.392226,-99.750072,-107.588999,-98.001872,-111.935718,-96.395461,-108.192109,-94.961743,-102.289271,-94.240079,-103.262983,-94.575828,-100.408549,-95.126974,-95.441394,-95.966615,-92.832285,-97.215146,-91.332729,-98.702831,-90.231752,-103.829766,-89.330747,-111.288836,-88.669716,-102.774682,-88.314397,-96.996306,-88.168631,-94.523325,-88.055039,-90.764478,-88.248468,-87.654782,-88.880623,-85.547554,-89.991687,-83.925996,-92.673500,-82.528112,-95.708960,-81.305250,-98.599723,-80.278910,-93.337058,-79.482371,-87.165812,-78.922388,-82.954173,-78.572393,-79.936935,-78.504916,-77.247825,-78.854166,-74.802149,-79.665873,-72.628451,-81.452271,-70.679916,-83.274328,-68.903820,-81.722006,-67.265812,-76.304976,-65.744140,-71.137199,-64.326966,-66.776652,-63.014571,-62.826564,-61.797571,-59.081385,-60.612820,-55.419285,-59.266687,-51.706268,-57.103659
2272.00,-107.551068,-107.167367,-102.935040,-108.070439,-99.698583,-110.951934,-98.503784,-102.767839,-99.630798,-99.745198,-100.864087,-100.606985,-101.624597,-102.420178,-102.274063,-101.827597,-103.471914,-99.884233,-107.673135,-98.131517,-111.930912,-96.521089,-108.288493,-95.084504,-102.424232,-94.362703,-103.433352,-94.699761,-100.582756,-95.248954,-95.587304,-96.091485,-92.973612,-97.338682,-91.475828,-98.811999,-90.377994,-103.946413,-89.480213,-111.321785,-88.822798,-102.973921,-88.471911,-97.186980,-88.330314,-94.733391,-88.219093,-90.961945,-88.415769,-87.844011,-89.049512,-85.738830,-90.158651,-84.122868,-92.848401,-82.731058,-95.872829,-81.514330,-98.891564,-80.494677,-93.647461,-79.705938,-87.437311,-79.154804,-83.218795,-78.813848,-80.211265,-78.756361,-77.531618,-79.117594,-75.095359,-79.941518,-72.933879,-81.757679,-71.000783,-83.649484,-69.243234,-82.195404,-67.627097,-76.763332,-66.131190,-71.590667,-64.744812,-67.250147,-63.470668,-63.332306,-62.303781,-59.629808,-61.189572,-56.024158,-59.954552,-52.385879,-57.965217
2280.00,-107.656436,-107.242490,-103.036287,-108.157782,-99.799603,-110.970210,-98.605983,-102.871006,-99.731708,-99.851787,-100.956484,-100.719268,-101.725281,-102.549589,-102.368710,-101.965816,-103.551209,-100.017864,-107.756830,-98.260599,-111.927419,-96.646142,-108.383596,-95.206693,-102.558599,-94.484754,-103.603091,-94.823080,-100.756450,-95.370243,-95.732515,-96.215662,-93.114217,-97.461505,-91.618165,-98.920430,-90.523428,-104.062162,-89.628823,-111.350770,-88.974974,-103.171738,-88.628456,-97.376640,-88.490950,-94.942594,-88.382028,-91.158317,-88.581891,-88.031992,-89.217134,-85.928767,-90.324202,-84.318304,-93.021719,-82.932457,-96.034246,-81.721740,-99.180735,-80.708632,-93.956587,-79.927531,-87.706752,-79.385056,-83.481074,-79.052905,-80.483109,-79.005137,-77.812675,-79.377998,-75.385505,-80.213526,-73.235866,-82.058304,-71.317769,-84.017588,-69.578241,-82.663312,-67.983322,-77.215661,-66.512350,-72.037154,-65.155681,-67.715679,-63.918295,-63.828721,-62.799345,-60.166976,-61.752235,-56.615079,-60.622821,-53.047632,-58.800010
2288.00,-107.761390,-107.317292,-103.137157,-108.244733,-99.900271,-110.988927,-98.707838,-102.973773,-99.832237,-99.958008,-101.048436,-100.831122,-101.825537,-102.678503,-102.462923,-102.103560,-103.630125,-100.150978,-107.840072,-98.389132,-111.925184,-96.770627,-108.477431,-95.328317,-102.692378,-94.606242,-103.772218,-94.945792,-100.929642,-95.490853,-95.877032,-96.339158,-93.254106,-97.583625,-91.759750,-99.028125,-90.668067,-104.177014,-89.776591,-111.376274,-89.126252,-103.368176,-88.784044,-97.565279,-88.650554,-95.150932,-88.543853,-91.353607,-88.746861,-88.218750,-89.383504,-86.117382,-90.488361,-84.512327,-93.193495,-83.132338,-96.193268,-81.927507,-99.467228,-80.920808,-94.264498,-80.147181,-87.974182,-79.613180,-83.741075,-79.289606,-80.752505,-79.251294,-78.091052,-79.635437,-75.672657,-80.481981,-73.534495,-82.354282,-71.630972,-84.378771,-69.908956,-83.125877,-68.334629,-77.662161,-66.887801,-72.476894,-65.559802,-68.173530,-64.357764,-64.316168,-63.284703,-60.693363,-62.301464,-57.192703,-61.272477,-53.692477,-59.609395
2296.00,-107.865935,-107.391774,-103.237655,-108.331295,-100.000590,-111.008077,-98.809350,-103.076144,-99.932391,-100.063864,-101.139952,-100.942545,-101.925372,-102.806932,-102.556709,-102.240826,-103.708653,-100.283570,-107.922877,-98.517108,-111.924189,-96.894546,-108.570031,-95.449381,-102.825577,-94.727171,-103.940715,-95.067907,-101.102332,-95.610786,-96.020866,-96.461974,-93.393288,-97.705054,-91.900590,-99.135100,-90.811920,-104.291007,-89.923526,-111.398546,-89.276648,-103.563188,-88.938684,-97.752926,-88.809132,-95.358437,-88.704586,-91.547838,-88.910682,-88.404296,-89.548637,-86.304698,-90.651155,-84.704957,-93.363748,-83.330724,-96.349977,-82.131660,-99.751049,-81.131229,-94.571240,-80.364929,-88.239640,-79.839214,-83.998824,-79.524002,-81.019509,-79.494888,-78.366813,-79.889982,-75.956883,-80.746978,-73.829841,-82.645748,-71.940484,-84.733189,-70.235490,-83.583261,-68.681155,-78.103021,-67.257712,-72.910108,-65.957397,-68.623971,-64.789370,-64.794989,-63.760268,-61.209417,-62.837867,-57.757640,-61.904433,-54.321287,-60.394628
2304.00,-107.970072,-107.465941,-103.337783,-108.417471,-100.100564,-111.027644,-98.910524,-103.178123,-100.032170,-100.169357,-101.231032,-101.053545,-102.024789,-102.934873,-102.650071,-102.377623,-103.786807,-100.415653,-108.005254,-98.644544,-111.924347,-97.017907,-108.661412,-95.569892,-102.958200,-94.847546,-104.108617,-95.189422,-101.274539,-95.730051,-96.164022,-96.584122,-93.531773,-97.825794,-92.040698,-99.241363,-90.954995,-104.404140,-90.069638,-111.417934,-89.426169,-103.756813,-89.092392,-97.939576,-88.966703,-95.565111,-88.864239,-91.741011,-89.073386,-88.588647,-89.712557,-86.490732,-90.812595,-84.896215,-93.532516,-83.527634,-96.504407,-82.334223,-100.032210,-81.339930,-94.876872,-80.580803,-88.503165,-80.063203,-84.254375,-79.756134,-81.284168,-79.735974,-78.640005,-80.141696,-76.238243,-81.008599,-74.121978,-82.932821,-72.246391,-85.080976,-70.557949,-84.035595,-69.023029,-78.538426,-67.622248,-73.337005,-66.348676,-69.067255,-65.213390,-65.265503,-64.226426,-61.715554,-63.362014,-58.310457,-62.519546,-54.934867,-61.156873
2312.00,-108.073806,-107.539795,-103.437544,-108.503265,-100.200195,-111.047624,-99.011362,-103.279711,-100.131579,-100.274491,-101.321682,-101.164127,-102.123791,-103.062339,-102.743015,-102.513951,-103.864587,-100.547226,-108.087203,-98.771437,-111.925639,-97.140715,-108.751591,-95.689855,-103.090251,-94.967372,-104.275886,-95.310354,-101.446259,-95.848656,-96.306503,-96.705611,-93.669562,-97.945856,-92.180077,-99.346923,-91.097304,-104.516440,-90.214937,-111.434812,-89.574830,-103.949035,-89.245175,-98.125266,-89.123279,-95.770981,-89.022832,-91.933156,-89.234973,-88.771822,-89.875282,-86.675499,-90.972720,-85.086123,-93.699818,-83.723097,-96.656656,-82.535221,-100.310700,-81.546939,-95.181435,-80.794838,-88.764797,-80.285177,-84.507765,-79.986047,-81.546528,-79.974595,-78.910685,-80.390643,-76.516801,-81.266925,-74.410981,-83.215625,-72.548781,-85.422268,-70.876437,-84.483018,-69.360379,-78.968548,-67.981564,-73.757788,-66.733838,-69.503627,-65.630089,-65.728016,-64.683544,-62.212169,-63.874440,-58.851684,-63.118609,-55.533966,-61.897212
2320.00,-108.177140,-107.613339,-103.536941,-108.588681,-100.299485,-111.068003,-99.111867,-103.380913,-100.230621,-100.379269,-101.411907,-101.274290,-102.222383,-103.189325,-102.835541,-102.649819,-103.942002,-100.678293,-108.168723,-98.897794,-111.928043,-97.262970,-108.840607,-95.809274,-103.221745,-95.086660,-104.442567,-95.430702,-101.617500,-95.966604,-96.448331,-96.826438,-93.806672,-98.065247,-92.318740,-99.451793,-91.238852,-104.627900,-90.359434,-111.449374,-89.722638,-104.139836,-89.397048,-98.309993,-89.278869,-95.976058,-89.180367,-92.124282,-89.395472,-88.953838,-90.036821,-86.859024,-91.131533,-85.274699,-93.865688,-83.917131,-96.806749,-82.734680,-100.586521,-81.752282,-95.484982,-81.007062,-89.024563,-80.505175,-84.759032,-80.213780,-81.806633,-80.210811,-79.178906,-80.636881,-76.792613,-81.522037,-74.696917,-83.494274,-72.847735,-85.757208,-71.191052,-84.925663,-69.693324,-79.393555,-68.335810,-74.172648,-67.113073,-69.933315,-66.039717,-66.182812,-65.131966,-62.699632,-64.375645,-59.381816,-63.702371,-56.119274,-62.616653
2328.00,-108.280076,-107.686577,-103.635977,-108.673719,-100.398440,-111.088774,-99.212041,-103.481733,-100.329299,-100.483695,-101.501707,-101.384042,-102.320565,-103.315839,-102.927657,-102.785227,-104.019050,-100.808862,-108.249836,-99.023621,-111.931476,-97.384687,-108.928461,-95.928158,-103.352680,-95.205411,-104.608624,-95.550476,-101.788275,-96.083908,-96.589494,-96.946625,-93.943105,-98.183977,-92.456693,-99.555978,-91.379651,-104.738568,-90.503138,-111.461954,-89.869604,-104.329232,-89.548024,-98.493775,-89.433492,-96.180350,-89.336872,-92.314398,-89.554886,-89.134708,-90.197203,-87.041319,-91.289061,-85.461962,-94.030150,-84.109757,-96.954766,-82.932624,-100.859683,-81.955984,-95.787574,-81.217510,-89.282515,-80.723234,-85.008224,-80.439377,-82.064531,-80.444663,-79.444715,-80.880469,-77.065743,-81.774011,-74.979854,-83.768882,-73.143333,-86.085923,-71.501889,-85.363650,-70.021979,-79.813607,-68.685129,-74.581766,-67.486563,-70.356540,-66.442512,-66.630167,-65.572017,-63.178291,-64.866099,-59.901318,-64.271528,-56.691436,-63.316139
2336.00,-108.382618,-107.759510,-103.734656,-108.758387,-100.497059,-111.109926,-99.311889,-103.582172,-100.427615,-100.587772,-101.591091,-101.493386,-102.418348,-103.441886,-103.019360,-102.920184,-104.095737,-100.938935,-108.330526,-99.148921,-111.935947,-97.505862,-109.015183,-96.046506,-103.483064,-95.323630,-104.774082,-95.669680,-101.958588,-96.200569,-96.730008,-97.066167,-94.078869,-98.302051,-92.593945,-99.659494,-91.519708,-104.848433,-90.646056,-111.472767,-90.015738,-104.517231,-89.698106,-98.676618,-89.587152,-96.383881,-89.492348,-92.503525,-89.713239,-89.314449,-90.356436,-87.222404,-91.445329,-85.647935,-94.193225,-84.300998,-97.100758,-83.129076,-101.130179,-82.158078,-96.089232,-81.426210,-89.538670,-80.939385,-85.255365,-80.662872,-82.320256,-80.676195,-79.708159,-81.121467,-77.336238,-82.022919,-75.259858,-84.039559,-73.435652,-86.408549,-71.809041,-85.797104,-70.346456,-80.228860,-69.029659,-74.985318,-67.854479,-70.773509,-66.838699,-67.070334,-66.004004,-63.648476,-65.346244,-60.410624,-64.826736,-57.251047,-63.996551
